        quarkChemPot[GeV]       baryonChemPot[GeV]                   T[GeV]        pressure[GeVfm-3]        rhoB_broken[fm-3]        massU_broken[GeV]        massD_broken[GeV]        massS_broken[GeV]    energyDens_broken[GeVfm-3]      entropyDens_broken[fm-3]       sigmaU_broken[GeV]       sigmaD_broken[GeV]       sigmaS_broken[GeV]        rhoU_broken[fm-3]        rhoD_broken[fm-3]        rhoS_broken[fm-3]      rhoB_restored[fm-3]      massU_restored[GeV]      massD_restored[GeV]      massS_restored[GeV]  energyDens_restored[GeVfm-3]    entropyDens_restored[fm-3]     sigmaU_restored[GeV]     sigmaD_restored[GeV]     sigmaS_restored[GeV]      rhoU_restored[fm-3]      rhoD_restored[fm-3]      rhoS_restored[fm-3]
        0.361029520075903         1.08308856022771                   0.0019     1.07652227581932e-07     1.88396906002638e-05        0.367635378036961        0.367635378037044        0.549473472081274          2.09417105052527e-05          0.000339110192098183      -0.0141624768101009      -0.0141624768101027      -0.0171111738305199     2.17132301485529e-07     2.17132301476214e-07     1.09136558791352e-48        0.400702476396882       0.0526024999180147       0.0526024999182203        0.464376893274555             0.434117348617941            0.0637831802055852     -0.00186871532621177     -0.00186871532621915      -0.0159432768309891      0.00461819956363468      0.00461819956363351     2.39833052963453e-29
        0.361024105805583         1.08307231741675                    0.002     1.45301028404554e-07      2.4151359589525e-05        0.367631755523573         0.36763175552354        0.549471859795388          2.68571834008262e-05          0.000422407714572094      -0.0141623384712565      -0.0141623384712558      -0.0171111545447233     2.78350658871751e-07     2.78350658876242e-07     1.67646055943804e-46        0.400693542449937       0.0526080218321423       0.0526080218320457         0.46437726699369             0.434114216165976            0.0671389364690176     -0.00186893426408396     -0.00186893426408049      -0.0159432826879991      0.00461809659758715       0.0046180965975877     3.92083534176618e-28
        0.361018419551264         1.08305525865379                   0.0021     1.91715102107245e-07     3.03415147533428e-05        0.367627536234029        0.367627536233912        0.549469981915657          3.37549055464901e-05          0.000516706447765595      -0.0141621773422468      -0.0141621773422442      -0.0171111320818312     3.49693796379948e-07     3.49693796398977e-07     1.60011013211266e-44        0.400684173319618       0.0526138194849501       0.0526138194844997        0.464377659421434             0.434110947717167            0.0704945023993958     -0.00186916413464281     -0.00186916413462663       -0.015943288838207      0.00461798861593866      0.00461798861594123     4.92934001607565e-27
        0.361012462209044         1.08303738662713                   0.0022     2.47978310627798e-07     3.74534182209632e-05        0.367622691380084        0.367622691380283        0.549467825636436          4.16842617065802e-05          0.000622176285213315      -0.0141619923236444      -0.0141619923236487      -0.0171111062886071     4.31660321262845e-07     4.31660321224721e-07     1.01240302331841e-42        0.400674372642623       0.0526198916852627       0.0526198916853392         0.46437807048401             0.434107547175513            0.0738498691186674     -0.00186940489065093     -0.00186940489065367      -0.0159432952804555      0.00461787566060575      0.00461787566060531     4.93879132736513e-26
        0.361006234660535         1.08301870398161                   0.0023     3.15187427375891e-07     4.55244290220646e-05        0.367617196248827        0.367617196248741        0.549465379967501          5.06881457233128e-05          0.000738923926703518      -0.0141617824716196      -0.0141617824716177      -0.0171110770335181     5.24680805896366e-07     5.24680805915353e-07     4.47954953803788e-41        0.400664143992299       0.0526262372712023       0.0526262372712423        0.464378500109822             0.434104018374821            0.0772050278161149     -0.00186965648603364     -0.00186965648603508      -0.0159433020136213      0.00461775777276804      0.00461775777276782     4.06136605244322e-25
        0.360999737850797         1.08299921355239                   0.0024     3.94441972056649e-07     5.45864900029088e-05        0.367611029858606        0.367611029858463        0.549462635581108          6.08034934714945e-05          0.000867004041447873      -0.0141615469848576      -0.0141615469848546       -0.017111044204905     6.29123399913384e-07     6.29123399949476e-07     1.44929249454354e-39        0.400653491201604       0.0526328549912385       0.0526328549910533        0.464378948221598              0.43410036542833            0.0805599697859352     -0.00186991887115951     -0.00186991887115286      -0.0159433090364923      0.00461763499660245      0.00461763499660351     2.80939491932575e-24
        0.360992972657296         1.08297891797189                   0.0025     4.86843011367667e-07      6.4666635015338e-05        0.367604174608421        0.367604174608387        0.549459584655637          7.20618317256708e-05           0.00100642892785161      -0.0141612851911195      -0.0141612851911188      -0.0171110077091118     7.45299675442467e-07     7.45299675452099e-07     3.55949055710223e-38        0.400642417818743        0.052639743703968       0.0526397437042038        0.464379414749714             0.434096592139331            0.0839146863652755     -0.00187019200076623     -0.00187019200077471       -0.015943316347976      0.00461750737300532      0.00461750737300397     1.66881587273444e-23
        0.360985940052423         1.08295782015727                   0.0026     5.93487233828201e-07     7.57874997794128e-05        0.367596615921543        0.367596615921416        0.549456220716764          8.44898381461136e-05           0.00115717685519047      -0.0141609965336508      -0.0141609965336481       -0.017110967468585     8.73470514954681e-07     8.73470514995621e-07     6.85014115042822e-37        0.400630927784212       0.0526469021286542       0.0526469021284538        0.464379899615386             0.434092702734419            0.0872691690156891     -0.00187047582406862     -0.00187047582406142      -0.0159433239468363      0.00461737494738761      0.00461737494738875     8.66262512487948e-23
          0.3609786408706          1.0829359226118                   0.0027     7.15467773396877e-07     8.79678032557124e-05        0.367588341911813        0.367588341911983        0.549452538490268          9.81098635039236e-05           0.00131919899691805      -0.0141606805584281      -0.0141606805584318      -0.0171109234201137     1.01385165940259e-06     1.01385165934107e-06     1.06126479312077e-35        0.400619024459208       0.0526543292047008       0.0526543292048255        0.464380402755062             0.434088700810918            0.0906234092012593     -0.00187077029900476     -0.00187077029900924      -0.0159433318320761       0.0046172377584926      0.00461723775849188     3.98845910461616e-22
         0.36097107604382         1.08291322813146                   0.0028     8.53864775797819e-07     0.000101222810729586        0.367579343061126        0.367579343061208        0.549448533756478          0.000112940446993885           0.00149242537142257      -0.0141603369018662      -0.0141603369018679      -0.0171108755130879     1.16661904501109e-06     1.16661904497855e-06     1.35462676363185e-34        0.400606711607524       0.0526620237298915       0.0526620237296116        0.464380924095771             0.434084590400642            0.0939773985122237     -0.00187107537789158     -0.00187107537788152      -0.0159433400025502       0.0046170958496947       0.0046170958496963     1.64976796134228e-21
        0.360963246466471         1.08288973939941                   0.0029     1.00975144922091e-06     0.000115564751907276        0.367569611932073        0.367569611932226        0.549444203224421          0.000128996764649154           0.00167676966120776      -0.0141599652798161      -0.0141599652798194      -0.0171108237079934     1.33191362240171e-06     1.33191362233461e-06     1.45331911174443e-33         0.40059399283557       0.0526699845595545       0.0526699845596991        0.464381463568834             0.434080375363544             0.097331128593383     -0.00187139101535282     -0.00187139101535801       -0.015943348457181      0.00461694926256319      0.00461694926256237     6.19851079000107e-21
        0.360955153011323         1.08286545903397                    0.003     1.18418587600848e-06     0.000131003203016378        0.367559142900584        0.367559142900953        0.549439544411362          0.000146291057263033           0.00187213322255945      -0.0141595654773861      -0.0141595654773941       -0.017110767974971     1.50984576007735e-06     1.50984575990055e-06     1.33341978709719e-32        0.400580871650444        0.052678210601898       0.0526782106022601         0.46438202110921             0.434076059449898             0.100684591149516     -0.00187171716805982     -0.00187171716807283      -0.0159433571949475      0.00461679803751533      0.00461679803751325     2.13573483005819e-20
        0.360946796515502         1.08284038954651                   0.0031     1.37821413734526e-06      0.00014754543060109        0.367547931921609        0.367547931921831         0.54943455553848          0.000164833003313501           0.00207840835560997      -0.0141591373399571       -0.014159137339962      -0.0171107082925687     1.70049920671443e-06      1.7004992065984e-06     1.06215509426313e-31        0.400567351414026       0.0526867008126326       0.0526867008128763        0.464382596655474              0.43407164625163             0.104037777934968     -0.00187205379461832     -0.00187205379462707      -0.0159433662148857      0.00461664221329726      0.00461664221329587     6.80483933410256e-20
