               rhoB[fm-3]                   T[GeV]               massU[GeV]               massD[GeV]               massS[GeV]        quarkChemPot[GeV]       baryonChemPot[GeV]        pressure[GeVfm-3]   energyDensity[GeVfm-3]     entropyDensity[fm-3]              sigmaU[GeV]              sigmaD[GeV]              sigmaS[GeV]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]
       0.0601270135067534                        0         0.32640168874034        0.326401688740372        0.531934999701637        0.377583594373382         1.13275078312015      7.5123097307581e-05       0.0680337985507417                        0      -0.0125829981449328      -0.0125829981449341      -0.0168955140655045     0.000692979364848973      0.00069297936484836                        0
       0.0611274637318659                        0        0.325699999456186        0.325699999456243        0.531650932231766        0.377505469818151         1.13251640945445     6.09131079556206e-05        0.069166942647441                        0      -0.0125560354376575      -0.0125560354376598      -0.0168919224058089     0.000704509812155256     0.000704509812154187                        0
       0.0621279139569785                        0         0.32499758220576        0.324997582205761        0.531367063311788        0.377425133814176         1.13227540144253      4.6059794781646e-05       0.0702998489315497                        0      -0.0125290419216255      -0.0125290419216256      -0.0168883300472731     0.000716040259461336     0.000716040259461319                        0
        0.063128364182091                        0        0.324294429281568        0.324294429281622        0.531083391925262        0.377342643929114         1.13202793178734     3.05606986681846e-05       0.0714325108526919                        0      -0.0125020172912549      -0.0125020172912571      -0.0168847369805229     0.000727570706769489     0.000727570706768456                        0
       0.0641288144072036                        0        0.323590533025695        0.323590533025723        0.530799917103527         0.37725805557708         1.13177416673124     1.44134675472952e-05        0.072564922030133                        0      -0.0124749612427576      -0.0124749612427587      -0.0168811431967499     0.000739101154077208     0.000739101154076672                        0
       0.0651292646323162                        0        0.322885885826271        0.322885885826246        0.530516637924228        0.377171422134248         1.13151426640274    -2.38414650376911e-06        0.073697076246169                        0       -0.012447873473997       -0.012447873473996      -0.0168775486876951     0.000750631601385278     0.000750631601385759                        0
       0.0661297148574287                        0        0.322180480113894        0.322180480113869         0.53023355350991        0.377082795045998         1.13124838513799    -1.98342910076728e-05       0.0748289674403743                        0      -0.0124207536843566      -0.0124207536843556      -0.0168739534456342     0.000762162048693947     0.000762162048694422                        0
       0.0671301650825413                        0        0.321474308358356        0.321474308358341        0.529950663026629        0.376992223927286         1.13097667178186    -3.79390162171067e-05       0.0759605897041759                        0      -0.0123936015746145       -0.012393601574614      -0.0168703574633619     0.000773692496003637     0.000773692496003912                        0
       0.0681306153076538                        0        0.320767363065902        0.320767363065881        0.529667965682867         0.37689975665669         1.13069926997007    -5.67002777012366e-05        0.077091937274895                        0      -0.0123664168468357      -0.0123664168468348      -0.0168667607341807     0.000785222943313196     0.000785222943313597                        0
       0.0691310655327664                        0        0.320059636775674        0.320059636775651        0.529385460728141        0.376805439463859         1.13041631839158    -7.61199397313858e-05       0.0782230045315251                        0      -0.0123391992042411      -0.0123391992042401      -0.0168631632518858     0.000796753390623402     0.000796753390623852                        0
       0.0701315157578789                        0        0.319351122057526        0.319351122057515        0.529103147452132        0.376709317012184         1.13012795103655    -9.61997771946827e-05       0.0793537859890557                        0      -0.0123119483511184       -0.012311948351118      -0.0168595650107558     0.000808283837934024     0.000808283837934235                        0
