               rhoB[fm-3]               rhoU[fm-3]               rhoD[fm-3]               rhoS[fm-3]               rhoE[fm-3]               massU[MeV]               massD[MeV]               massS[MeV]         effChemPotU[MeV]         effChemPotD[MeV]         effChemPotS[MeV]            chemPotU[MeV]            chemPotD[MeV]            chemPotS[MeV]       baryonChemPot[MeV]            chemPotE[MeV]        pressure[MeVfm-3]   energyDensity[MeVfm-3]  entropyDensity[MeVfm-3]
        0.677743610722144        0.681448690100167          1.3462715321326      0.00551061845079306      0.00370507902594979         23.5444141175331         17.0024354577557         461.668089693628         373.218653344792         467.682505051149         467.682505051149         429.929870167695         524.393721874051         524.393721874051          1478.7173139158         94.4638517063564         168.456282842866         833.734933160848                        0
         0.67844374874975        0.682149442217639         1.34740660641397       0.0057752059499596      0.00370569311945772         23.5070874203488         16.9753504834913            461.607791395         373.343678850943          467.81274904573         467.812749045729         430.120994013389         524.590064208175         524.590064208175         1479.30112242974         94.4690701947865         168.852159573097         834.770443795987                        0
        0.679143886777355         0.68285013262174         1.34853699082187      0.00604454504626105      0.00370624549941707         23.4699046099901         16.9483886440534         461.546444818965         373.468620481092         467.942384237931         467.942384237933         430.312053947994         524.785817704834         524.785817704836         1479.88368935766         94.4737637568399         169.247602272923         835.806362744359                        0
        0.679844024804961        0.683550761921533         1.34966272477135      0.00631859571537843      0.00370673677486133         23.4328647691534         16.9215489943041         461.484059595165         373.593478400514         468.071416123697         468.071416123695         430.503050140924         524.980987864107         524.980987864105         1480.46502586914          94.477937723183         169.642616793416         836.842689140527                        0
        0.680544162832567        0.684251330702456         1.35078384588133      0.00659731975172725      0.00370716753128807          23.395966992552         16.8948306078411         461.420644933762         373.718252770881          468.19984997629         468.199849976288         430.693982757907         525.175579963317         525.175579963314         1481.04514268454         94.4815972054097         170.037208703172         837.879422126556                        0
        0.681244300860172        0.684951839528146         1.35190039010133      0.00688068064147898       0.0037075383323497         23.3592103863761          16.868232575992         461.356209654925         373.842943750558         468.327690861613         468.327690861613         430.884851961338         525.369599072394         525.369599072394         1481.62405010613         94.4847471110556         170.431383308695         838.916560852079                        0
        0.681944438887778        0.685652288941918         1.35301239182413      0.00716864344745182      0.00370784972135794         23.3225940679053         16.8417540069639         461.290762215259         373.967551494856         468.454943651841         468.454943651851         431.075657910498         525.563050067483         525.563050067493         1482.20175804546         94.4873921569849         170.825145671896         839.954104473541                        0
        0.682644576915383        0.686352679468142         1.35411988399114      0.00746117470443784       0.0037081022226904          23.286117165088         16.8153940250279         461.224310732075         374.092076156257         468.581613038162         468.581613038162         431.266400761843         525.755937643748         525.755937643748         1482.77827604934         94.4895368819048         171.218500626986         840.992052154682                        0
        0.683344714942989        0.687053011613463         1.35522289818185      0.00775824232447022      0.00370829634298409         23.2497788161726          16.789151769791         461.156863004382         374.216517884614         468.707703541647         468.707703541643         431.457080669079         525.948266326112         525.948266326108          1483.3536133213         94.4911856570326         171.611452793084         842.030403065263                        0
        0.684044852970594        0.687753285867938         1.35632146470598      0.00805981550843303       0.0037084325723657         23.2135781694187         16.7630263955286          461.08842653431         374.340876827345         468.833219524387         468.833219524386         431.647697783507         526.140040480549         526.140040480549         1483.92777874461         94.4923426970421         172.004006590506         843.069156381845                        0
          0.6847449909982        0.688453502706278         1.35741561267697       0.0083658646670915      0.00370851138542656         23.1775143826737         16.7370170705148           461.0190085442          374.46515312963         468.958165198441         468.958165198441         431.838252254091         526.331264322902         526.331264322902         1484.50078089989         94.4930120688107         172.396166250457         844.108311286828                        0
        0.685445129025805        0.689153662588431         1.35850537008823      0.00867636134687816      0.00370853324224759         23.1415866231848         16.7111229764868         460.948615994441         374.589346934509         469.082544635071         469.082544635072         432.028744227633         526.521941928196         526.521941928196         1485.07262808402         94.4931977005626         172.787935828191         845.147866968566                        0
        0.686145267053411        0.689853765960908         1.35959076387781      0.00899127816283768      0.00370849858925093         23.1057940672426         16.6853433080689         460.877255598401           374.7134583831         469.206361772616         469.206361772623         432.219173848963         526.712077238479         526.712077238487         1485.64332832592         94.4929033895157         173.179319212388         846.187822621254                        0
        0.686845405081016        0.690553813257193         1.36067181999117      0.00931058873574282      0.00370840786004463         23.0701358999996         16.6596772723135         460.804933837213         374.837487614664         469.329620424109         469.329620424106         432.409541261009         526.901674070454         526.901674070451         1486.21288940192         94.4921328094447         173.570320135393         847.228177444495                        0
        0.687545543108622         0.69125380489895         1.36174856343677       0.0096342676350148      0.00370826147615315         23.0346113151389          16.634124088179         460.731656972637         374.961434766801         469.452324284056         469.452324284065         432.599846604986          527.09073612224         527.090736122249         1486.78131884947         94.4908895172545         173.960942181559         848.268930643316                        0
        0.688245681136227        0.691953741296265         1.36282101834111      0.00996229032468401      0.00370805984775908         22.9992195147255         16.6086829861395           460.6574310599         375.085299975488         469.574476935116         469.574476935114         432.790090020472           527.2792669801         527.279266980098         1487.34862398067         94.4891769596279         174.351188796448         849.310081428115                        0
        0.688945819163833        0.692653622848565         1.36388920799346       0.0102946331148765      0.00370780337429182         22.9639597089375         16.5833532077508         460.582261958194         375.209083375227         469.696081853584         469.696081853585         432.980271645468         527.467270123824         527.467270123825         1487.91481189312         94.4869984783568         174.741063292732         850.351629013925                        0
        0.689645957191438        0.693353449945209         1.36495315489422       0.0106312731153109      0.00370749244507122         22.9288311158865         16.5581340052789         460.506155341829         375.332785099139         469.817142415261         469.817142415261         433.170391616568          527.65474893269          527.65474893269         1488.47988948195          94.484357316122         175.130568858549         851.393572620928                        0
        0.690346095219044        0.694053222965956         1.36601288079783       0.0109721881923826       0.0037071274398789          22.893832961442         16.5330246413445         460.429116710339         375.456405279041         469.937661900686         469.937661900686         433.360450069049         527.841706690694         527.841706690694         1489.04386345044         94.4812566216447          175.51970856454         852.435911474235                        0
        0.691046233246649        0.694752942281548           1.367068406749       0.0113173569299085      0.00370670872943744         22.8589644790135         16.5080243885707         460.351151396944         375.579944045535         470.057643499575          470.05764349958         433.550447136884         528.028146590925         528.028146590929         1489.60674031873         94.4776994540402         175.908485368558         853.478644803265                        0
        0.691746371274255        0.695452608254098         1.36811975312297       0.0116667585913419      0.00370623667594816         22.8242249094189         16.4831325292836         460.272264577911         375.703401528068         470.177090315725         470.177090315732         433.740382952895         528.214071740552         528.214071740559           1490.168526434         94.4736887876569          176.29690212308         854.521771842251                        0
         0.69244650930186        0.696152221237774         1.36916693965488       0.0120203730861953      0.00370571163347311         22.7896135006709         16.4583483551943         460.192461279329         375.826777855046         470.296005370625         470.296005370625          433.93025764875         528.399485164329         528.399485164329         1490.72922797741         94.4692275155788         176.684961578224         855.565291829528                        0
        0.693146647329466        0.696851781578923         1.37020998547639       0.0123781809365425      0.00370513394842894         22.7551295078774         16.4336711671356         460.111746385763         375.950073153843         470.414391607911         470.414391607911          434.12007135508         528.584389809148         528.584389809148         1491.28885097338         94.4643184540682         177.072666389011         856.609204007894                        0
        0.693846785357071        0.697551289616692         1.37124890914383       0.0127401632468538      0.00370450395995336         22.7207721930507          16.409100274777         460.030124646849         376.073287550905          470.53225189682          470.53225189682         434.309824201536         528.768788547451         528.768788547451         1491.84740129644         94.4589643459145         177.460019119178         857.653507624208                        0
        0.694546923384677        0.698250745683321         1.37228372866618       0.0131063016757283      0.00370382200027744         22.6865408250071         16.3846349963946         459.947600683742         376.196421171795         470.649589035618         470.649589035618         434.499516316835         528.952684180658         528.952684180658         1492.40488467815         94.4531678638231         177.847022245471         858.698201929403                        0
        0.695247061412282        0.698950150104476          1.3733144615318       0.0134765784092038      0.00370308839507968         22.6524346791805         16.3602746585967         459.864178995271         376.319474141239          470.76640575488         470.766405754879         434.689147828816         529.136079442456         529.136079442456         1492.96130671373         94.4469316136404         178.233678161864         859.743286178595                        0
        0.695947199439888        0.699649503199601         1.37434112473298       0.0138509761350809      0.00370230346380868         22.6184530375395         16.3360185961299         459.779863963978         376.442446583183         470.882704720486         470.882704720484         434.878718864476          529.31897700178         529.318977001777         1493.51667286804         94.4402581373034         178.619989183506          860.78875963036                        0
        0.696647337467494        0.700348805282253         1.37536373478977       0.0142294780198707      0.00370146751999845         22.5845951884349         16.3118661516388         459.694659861292         376.565338620841          470.99848853656         470.998488536557         435.068229550053         529.501379465772         529.501379465769          1494.0709884816         94.4331499157188         179.005957550362         861.834621547485                        0
        0.697347475495099         0.70104805666031         1.37638230777264       0.0146120676856536      0.00370058087156793         22.5508604265153          16.287816675483         459.608570853173          376.68815037673          471.11375974823         471.113759748225         435.257680011047         529.683289382547         529.683289382542         1494.62425877614         94.4256093715004         179.391585431151         862.880871196265                        0
        0.698047613522705        0.701747257636378         1.37739685931911       0.0149987291905155      0.00369964382103681         22.5172480525623         16.2638695255187         459.521601003708         376.810881972729         471.228520843717         471.228520843722         435.447070372203         529.864709243191         529.864709243196         1495.17648885859         94.4176388709877         179.776874924517          863.92750784637                        0
         0.69874775155031        0.702446408507811         1.37840740466243       0.0153894470059431      0.00369865666591033         22.4837573734215         16.2400240669084         459.433754282123         376.933533530077         471.342774257773         471.342774257764         435.636400757704         530.045641485401         530.045641485391         1495.72768372851         94.4092407276962         180.161828066454         864.974530771502                        0
        0.699447889577916        0.703145509567278           1.379413958639        0.015784206001613      0.00369761969876646         22.4503877019024         16.2162796719831         459.345034564068         377.056105169465         471.456522372694         471.456522372698         435.825671291031          530.22608849426         530.226088494264         1496.27784827955         94.4004172032286         180.546446827862         866.021939248553                        0
        0.700148027605521         0.70384456110282         1.38041653571354       0.0161829914244875      0.00369653320759332         22.4171383566254         16.1926357200153         459.255445638059         377.178597011041         471.569767521351         471.569767521351         436.014882095103         530.406052605414         530.406052605414         1496.82698730593         94.3911705103104         180.930733121088         867.069732557602                        0
        0.700848165633127        0.704543563397931         1.38141514999372       0.0165857888837515       0.0036953974759819          22.384008661999         16.1690915971027         459.164991208359         377.301009174414         471.682511989003         471.682511989003         436.204033292278         530.585536106866         530.585536106866         1497.37510550601         94.3815028145886         181.314688801311         868.117909982466                        0
        0.701548303660732        0.705242516732027         1.38240981524518        0.016992584334166      0.00369421278331834         22.3509979480695         16.1456466959855         459.073674898839         377.423341778734         471.794758015156         471.794758015156         436.393125004384         530.764541240806         530.764541240806           1497.922207486         94.3714162364219         181.698315668909          869.16647080999                        0
        0.702248441688338        0.705941421380476         1.38340054490728       0.0174033640610502      0.00369297940499326         22.3181055504453         16.1223004158989         458.981500256524         377.545594942687         471.906507795498         471.906507795498          436.58215735275         530.943070205561         530.943070205561         1498.46829776387         94.3609128528107         182.081615472064         870.215414330291                        0
        0.702948579715943        0.706640277614911         1.38438735210687       0.0178181146658748      0.00369169761257845         22.2853308102193         16.0990521624434         458.888470754856         377.667768784546         472.017763483592         472.017763483583         436.771130458239         531.121125157286         531.121125157276         1499.01338077281          94.349994699046          182.46458990884         871.264739836561                        0
        0.703648717743549        0.707339085703177          1.3853702496716       0.0182368230527766       0.0036903676740065          22.252673073874         16.0759013474325         458.794589796787         377.789863422152         472.128527192531         472.128527192533         436.960044441228         531.298708211607         531.298708211608         1499.55746086444         94.3386637703786          182.84724062921         872.314446624991                        0
        0.704348855771154        0.708037845909832         1.38634925014325       0.0186594764154064       0.0036889898537362         22.2201316931915         16.0528473887599         458.699860717807         377.911878973001         472.238800996564          472.23880099657         437.148899421707          531.47582144527         531.475821445276         1500.10054231225          94.326922023563         183.229569237219         873.364533994992                        0
         0.70504899379876        0.708736558495918         1.38732436579081       0.0190860622241688      0.00368756441293248         22.1877060252068         16.0298897102883         458.604286789175         378.033815554192         472.348586932714         472.348586932714         437.337695519241         531.652466897763         531.652466897764         1500.64262931477         94.3147713785222         183.611577293415         874.415001248879                        0
        0.705749131826365        0.709435223719553         1.38829560862008       0.0195165682151099      0.00368609160958017         22.1553954320917         16.0070277417074         458.507871220048          378.15567328253         472.457887001975         472.457887001969         437.526432853037         531.828646572482         531.828646572475           1501.183725998         94.3022137194448         183.993266315736          875.46584769185                        0
        0.706449269853971        0.710133841835587         1.38926299038479       0.0199509823787053      0.00368457169863914            22.1231992811         15.9842609184291         458.410617160073         378.277452274456         472.566703170688         472.566703170698         437.715111541859         532.004362438091         532.004362438101         1501.72383641804         94.2892508962319         184.374637781171         876.517072631775                        0
        0.707149407881576        0.710832413096175         1.39022652260023       0.0203892929481283      0.00368300493221233         22.0911169445026         15.9615886814712         458.312527702615         378.399152646144         472.675037372194         472.675037372203          437.90373170421         532.179616430261          532.17961643027         1502.26296456473         94.2758847260505         184.755693128874         877.568675379672                        0
        0.707849545909182        0.711530937750659         1.39118621655052       0.0208314883899737      0.00368139155964409         22.0591477994941         15.9390104773382         458.213605886441         378.520774513472         472.782891507762         472.782891507763          438.09229345823          532.35441045252         532.354410452521         1502.80111436327         94.2621169942901         185.136433760489         878.620655249197                        0
        0.708549683936787         0.71222941604575         1.39214208329838       0.0212775573943532      0.00367973182764493         22.0272912281397         15.9165257579244         458.113854697997         378.642317992052         472.890267447795         472.890267447788         438.280796921729         532.528746377471         532.528746377465         1503.33828967667         94.2479494557424         185.516861041686         879.673011556641                        0
        0.709249821964393        0.712927848225633          1.3930941336961       0.0217274888651543      0.00367802598043407         21.9955466173036         15.8941339804087         458.013277073961         378.763783197239         472.997167033169         472.997167033177         438.469242212237         532.702626048167         532.702626048175         1503.87449430857         94.2333838359293          185.89697630441         880.725743621164                        0
        0.709949959991999        0.713626234532156          1.3940423783934       0.0221812719109419      0.00367627425983786         21.9639133585983         15.8718346071628         457.911875903173         378.885170244163         473.103592076216         473.103592076208         438.657629447007          532.87605127906         532.876051279052         1504.40973200513         94.2184218320527         186.276780847837         881.778850764412                        0
        0.710650098019604        0.714324575204831          1.3949868278436       0.0226388958377748       0.0036744769053705         21.9323908482987         15.8496271056497         457.809654027895         379.006479247719         473.209544361511         473.209544361519         438.845958742968          533.04902385676         533.049023856768         1504.94400645649         94.2030651137911         186.656275938681          882.83233231051                        0
        0.711350236047209        0.715022870481045         1.39592749231748       0.0231003501388071      0.00367263415441199         21.9009784872847         15.8275109483133         457.706614247145         379.127710322602         473.315025647527         473.315025647525         439.034230216879         533.221545541804         533.221545541802         1505.47732130049         94.1873153249242          187.03546281499         883.886187586685                        0
        0.712050374074815        0.715721120596076         1.39686438190439       0.0235656244883639      0.00367074624222023          21.869675680997         15.8054856125243         457.602759317056         379.248863583304         473.420037666843         473.420037666842         439.222443985173         533.393618068712         533.393618068711          1506.0096801226         94.1711740835386         187.414342684555         884.940415922046                        0
         0.71275051210242        0.716419325783156         1.39779750652544       0.0240347087328347      0.00366881340210293         21.8384818393736         15.7835505804685         457.498091953856          379.36993914412         473.524582127718         473.524582127715         439.410600164094         533.565243147692          533.56524314769         1506.54108645948         94.1546429835981         187.792916728513         885.995016648569                        0
        0.713450650130026        0.717117486273742         1.39872687593533       0.0245075928851479      0.00366683586543438         21.8073963767812         15.7617053390754         457.392614834213         379.490937119188         473.628660714372         473.628660714383         439.598698869632         533.736422464817         533.736422464828         1507.07154379927         94.1377235951847         188.171186100125         887.049989100496                        0
        0.714150788157632        0.717815602297414         1.39965249973501       0.0249842671158865      0.00366481386182249         21.7764187119675         15.7399493799185         457.286330598297         379.611857622471         473.732275088496         473.732275088496         439.786740217615          533.90715768364          533.90715768364          1507.6010555849         94.1204174660252          188.54915192843         888.105332614875                        0
        0.714850926185237        0.718513674082009         1.40057438737233       0.0254647217483912      0.00366274761911297         21.7455482680095         15.7182821991611         457.179241849957         379.732700767772         473.835426889393         473.835426889393         439.974724323598         534.077450445219         534.077450445219         1508.12962521404         94.1027261216208         188.926815316739         889.161046530647                        0
        0.715551064212843        0.719211701853738         1.40149254815315       0.0259489472509133      0.00366063736353121         21.7147844722552         15.6967032974586         457.071351159271          379.85346666875         473.938117735305         473.938117735304         440.162651302986         534.247302369541         534.247302369541         1508.65725604207         94.0846510665552         189.304177345672         890.217130189394                        0
        0.716251202240448        0.719909685837254         1.40240699124521       0.0264369342311101      0.00365848331972951         21.6841267562797         15.6752121798983         456.962661063465         379.974155438928         474.040349223919         474.040349223919         440.350521270992         534.416715055983         534.416715055984         1509.18395138296         94.0661937849905         189.681239073182         891.273582934953                        0
        0.716951340268054        0.720607626255738          1.4033177256837       0.0269286734304065      0.00365628571085676         21.6535745558075         15.6538083559063         456.853174068097         380.094767191704         474.142122933059         474.142122933062         440.538334342647         534.585690084002         534.585690084005         1509.70971451065         94.0473557413549         190.058001535268          892.33040411356                        0
        0.717651478295659        0.721305523330901         1.40422476037854       0.0274241557173661       0.0036540447586512         21.6231273107163         15.6324913392127         456.742892648954         380.215302040345          474.24344042157         474.243440421567         440.726090632816         534.754229014041         534.754229014038          1510.2345486609         94.0281383812255         190.434465747702         893.387593073656                        0
        0.718351616323265        0.722003377283137         1.40512810411771       0.0279233720832324      0.00365176068347928         21.5927844649271         15.6112606477427         456.631819252664          380.33576009801         474.344303229759         474.344303229772         440.913790256189         534.922333387938         534.922333387951         1510.75845703207         94.0085431317497         190.810632705915         894.445149165918                        0
         0.71905175435087        0.722701188331491         1.40602776557498       0.0284263136353595      0.00364943370443492         21.5625454664054         15.5901158035791         456.519956298636         380.456141477741         474.444712880324         474.444712880331         441.101433327311         535.090004729894         535.090004729901          1511.2814427871         93.9885714025825         191.186503386903         895.503071743254                        0
        0.719751892378476        0.723398956693863         1.40692375331359       0.0289329715931314      0.00364706403938079         21.5324097670852          15.569056332881         456.407306179769         380.576446292494          474.54467087882         474.544670878829         441.289019960602         535.257244546928         535.257244546937         1511.80350905446          93.968224586326         191.562078749478          896.56136016096                        0
        0.720452030406081         0.72409668258694         1.40781607578985       0.0294433372827903      0.00364465190499485         21.5023768228269         15.5480817658269         456.293871263423          380.69667465512         474.644178714133         474.644178714133         441.476550270289         535.424054329302         535.424054329303         1512.32465892889         93.9475040590128         191.937359734424         897.620013776165                        0
        0.721152168433687        0.724794366226276         1.40870474136052       0.0299574021323481      0.00364219751686178         21.4724460933959         15.5271916365568         456.179653893047         380.816826678379         474.743237859353         474.743237859357         441.664024370496          535.59043555147         535.590435551474         1512.84489547344         93.9264111809742         192.312347266472         898.679031948417                        0
        0.721852306461292        0.725492007826365         1.40958975828541        0.030475157667198      0.00363970108950323         21.4426170423889         15.5063854831027         456.064656388836         380.936902474946         474.841849772129         474.841849772131          441.85144237519         535.756389672373         535.756389672375         1513.36422171994         93.9049472971826         192.687042254119         899.738414039238                        0
        0.722552444488898        0.726189607600816         1.41047113473305       0.0309965955056112      0.00363716283644526         21.4128891372107         15.4856628473399         455.948881048986         381.056902157438          474.94001589535          474.94001589535         442.038804398259         535.921918136171         535.921918136171          1513.8826406706         93.8831137379118         193.061445590941         900.798159412515                        0
        0.723252582516503        0.726887165762138         1.41134887878382       0.0315217073543293      0.00363458297026067           21.38326184902         15.4650232749193         455.832330150568         381.176825838372         475.037737657553         475.037737657553         442.226110553416         536.087022372597         536.087022372597         1514.40015529861         93.8609118191816         193.435558155778         901.858267433882                        0
        0.723952720544109        0.727584682522045         1.41222299843474        0.032050485004704      0.00363196170262184         21.3537346527002         15.4444663152242         455.715005950442         381.296673630215         475.135016473507         475.135016473507         442.413360954291         536.251703797583         536.251703797583         1514.91676854946         93.8383428432921         193.809380813638         902.918737471319                        0
        0.724652858571714        0.728282158091325         1.41309350160371       0.0325829203281608      0.00362929924435568         21.3243070268001         15.4239915212982          455.59691068642         381.416445645357         475.231853744733         475.231853744733         442.600555714389         536.415963813765         536.415963813765         1515.43248334192         93.8154080993758         194.182914416511         903.979568894725                        0
         0.72535299659932        0.728979592679962         1.41396039613237        0.033119005272861      0.00362659580547553          21.294978453524         15.4035984498153         455.478046577824         381.536141996128         475.328250859877         475.328250859877         442.787694947097         536.579803810847         536.579803810847         1515.94730256879         93.7921088637497         194.556159803529         905.040761076035                        0
        0.726053134626925        0.729676986497314          1.4148236897906       0.0336587318596707        0.003623851595232         21.2657484186612         15.3832866610084          455.35841582654         381.655762794824         475.424209195256         475.424209195256         442.974778765732         536.743225166164         536.743225166164         1516.46122909806         93.7684464004318         194.929117801915         906.102313389313                        0
        0.726753272654531        0.730374339751827         1.41568339028039       0.0342020921781794      0.00362106682216614         21.2366164115659         15.3630557186256         455.238020618024         381.775308153658         475.519730115334         475.519730115334         443.161807283473         536.906229245148         536.906229245148         1516.97426577377         93.7444219616757         195.301789227687          907.16422521045                        0
        0.727453410682137        0.731071652651411         1.41653950523825       0.0347490783839302      0.00361824169412955         21.2075819251142         15.3429051898817         455.116863121674         381.894778184816         475.614814973037         475.614814973037         443.348780613424         537.068817401645         537.068817401645         1517.48641541671         93.7200367882209          195.67417488571         908.226495917487                        0
        0.728153548709742        0.731768925403252         1.41739204223931       0.0352996826944111      0.00361537641833776         21.1786444556771         15.3228346454148          454.99494549194         382.014173000425         475.709465110254         475.709465110254         443.535698868578         537.230990978407         537.230990978407         1517.99768082539         93.6952921098294         196.046275570605         909.289124890312                        0
        0.728853686737348        0.732466158213926         1.41824100880136       0.0358538973855596      0.00361247120141658         21.1498035030549          15.302843659216         454.872269869231         382.133492712565         475.803681858325         475.803681858325         443.722562161847         537.392751307608         537.392751307608         1518.50806477706         93.6701891457606         196.418092067591         910.352111510823                        0
        0.729553824764953        0.733163351289574         1.41908641238615       0.0364117147893111      0.00360952624941166         21.1210585704863         15.2829318086212         454.748838380134           382.2527374333          475.89746653823          475.89746653823         443.909370606066         537.554099710996         537.554099710996         1519.01757002806         93.6447291049301         196.789625152189          911.41545516287                        0
        0.730253962792558        0.733860504835657         1.41992826040363       0.0369731272899109      0.00360654176784447         21.0924091645768         15.2630986742344         454.624653138496         382.371907274631         475.990820461098         475.990820461108         444.096124313948         537.715037500416         537.715037500426         1519.52619931478         93.6189131864673          197.16087559121         912.479155232091                        0
        0.730954100820164        0.734557619057259         1.42076656021629       0.0375381273204725      0.00360351796175847         21.0638547952719         15.2433438398867         454.499716246387         382.491002348542         476.083744928731         476.083744928734         444.282823398181          537.87556597837         537.875565978372         1520.03395535492         93.5927425801891         197.531844143834         913.543211106295                        0
         0.73165423884777        0.735254694158908         1.42160131913906       0.0381067073612171      0.00360045503571716         21.0353949758357         15.2236668926089         454.374029794056          382.61002276697         476.176241233628         476.176241233642         444.469467971318         538.035686437976          538.03568643799         1520.54084084727         93.5662184666576         197.902531560812         914.607622174966                        0
        0.732354376875375        0.735951730344731         1.42243254444406       0.0386788599356837       0.0035973531938587         21.0070292228145         15.2040674225821         454.247595861051         382.728968641826         476.268310659552         476.268310659565         444.656058145847         538.195400163573         538.195400163586         1521.04685847299          93.539342017726         198.272938585669         915.672387829509                        0
        0.733054514902981        0.736648727818498         1.42326024336368        0.039254577607975      0.00359421263993001          20.978757055987         15.1845450230831         454.120416516971            382.847840085         476.359954481908         476.359954481908         444.842594034199         538.354708431106         538.354708431106         1521.55201089641         93.5121143969075         198.643065955436         916.737507463256                        0
        0.733754652930586        0.737345686783565         1.42408442309158       0.0398338529808338      0.00359103357729686         20.9505779983517         15.1650992904624         453.992493821594         382.966637208347         476.451173967884         476.451173967884         445.029075748705         538.513612508241         538.513612508241         1522.05630076519         93.4845367595366         199.012914400267         917.802980471371                        0
        0.734454790958192        0.738042607442979         1.42490509078748       0.0404166786917579      0.00358781620899921         20.9224915760822         15.1457298240877         453.863829826136         383.085360123703         476.541970377024         476.541970377014         445.215503401646         538.672113654967         538.672113654957         1522.55973071158         93.4566102533212          199.38248464486         918.868806250853                        0
        0.735154928985797        0.738739489999463         1.42572225357692        0.041003047412087      0.00358456073774353         20.8944973185124         15.1264362263249          453.73442657298         383.204008942879         476.632344961228         476.632344961218         445.401877105209         538.830213123558         538.830213123548         1523.06230335233         93.4283360183496         199.751777407644         919.934984200566                        0
        0.735855067013403        0.739436334655415         1.42653591855676       0.0415929518428222      0.00358126736596981         20.8665947580858         15.1072181024766         453.604286097188         383.322583777657         476.722298965402         476.722298965402         445.588196971524         538.987912159268         538.987912159268         1523.56402129006         93.3997151877443         200.120793402559         921.001513721187                        0
        0.736555205041008        0.740133141613086         1.42734609279563       0.0421863847131973      0.00357793629584841         20.8387834303336         15.0880750607574         453.473410426443          383.44108473982         476.811833627528         476.811833627528         445.774463112668         539.145212000376         539.145212000376         1524.06488711342         93.3707488877079          200.48953333856         922.068394215253                        0
        0.737255343068614        0.740829911074295         1.42815278333624       0.0427833387783841      0.00357456772931128         20.8110628738608          15.069006712263         453.341801581621         383.559511941098         476.900950178965         476.900950178965         445.960675640604          539.30211387847          539.30211387847         1524.56490339754         93.3414382378666         200.857997920023         923.135625086984                        0
        0.737955481096219        0.741526643240849          1.4289559971989       0.0433838068165782      0.00357116186808391         20.7834326302778         15.0500126709114         453.209461577656         383.677865493235         476.989649844856         476.989649844856          446.14683466728         539.458619018901         539.458619018901         1525.06407270508         93.3117843516209         201.226187847717         924.203205742511                        0
        0.738655619123825        0.742223338314226         1.42975574138158       0.0439877816280342      0.00356771891368703         20.7558922442187         15.0310925534376         453.076392423337         383.796145507937         477.077933844169         477.077933844176         446.332940304538          539.61472864077         539.614728640777         1525.56239758608         93.2817883362323         201.594103818108         925.271135589804                        0
         0.73935575715143        0.742919996495828         1.43055202286427        0.044595256031135      0.00356423906748375         20.7284412632753         15.0122459793313         452.942596122714         383.914352096908         477.165803390214         477.165803390229         446.518992664172         539.770443957478         539.770443957493         1526.05988057913         93.2514512933064         201.961746524883         926.339414038341                        0
        0.740055895179036        0.743616617986838         1.43134484861108       0.0452062228612776      0.00356072253070292         20.7010792379903         14.9934725708175         452.808074675197         384.032485371825         477.253259690894         477.253259690898         446.704991857929         539.925766176998         539.925766177002         1526.55652421193         93.2207743190689         202.329116659108         927.408040499749                        0
        0.740756033206641        0.744313202988411         1.43213422556938       0.0458206749695655      0.00355716950442042         20.6738057218176         14.9747719528185         452.672830075478         384.150545444368         477.340303948643         477.340303948642         446.890937997478         540.080696501753         540.080696501753         1527.05233100098         93.1897585042748         202.696214908477         928.477014387253                        0
        0.741456171234247        0.745009751701416         1.43292016067495       0.0464386052193741      0.00355358018962395         20.6466202711123         14.9561437529284         452.536864314815         384.268532426171         477.426937361018         477.426937361025         447.076831194404         540.235236129251         540.235236129258         1527.54730345291         93.1584049348464          203.06304195891         929.546335115758                        0
        0.742156309261852        0.745706264326812         1.43370266085197       0.0470600064852325      0.00354995478720142         20.6195224450774         14.9375876013649         452.400179380952         384.386446428886         477.513161120729         477.513161120741         447.262671560252         540.389386252095         540.389386252106         1528.04144406444         93.1267146918434         203.429598494128         930.616002101901                        0
        0.742856447289458        0.746402741065448         1.43448173301697       0.0476848716504301      0.00354629349798884         20.5925118057592         14.9191031309497         452.262777258988         384.504287564145           477.5989764161         477.598976416096         447.448459206528         540.543148058482         540.543148058479         1528.53475532349         93.0946888519547         203.795885196796         931.686014764311                        0
        0.743556585317063        0.747099182118043         1.43525738407696       0.0483131936064682      0.00354259652274232         20.5655879180185         14.9006899770804         452.124659930937         384.622055943553         477.684384430879         477.684384430868         447.634194244618         540.696522731944         540.696522731933         1529.02723970851         93.0623284873258          204.16190274729         932.756372523082                        0
