              rho_B[fm-3]              rho_u[fm-3]              rho_d[fm-3]              rho_s[fm-3]                cp_B[MeV]                cp_u[MeV]                cp_d[MeV]                cp_s[MeV]                 M_u[MeV]                 M_d[MeV]                 M_s[MeV]               P[MeVfm-3]               E[MeVfm-3]                  S[fm-3]
        0.477135779472434        0.715703669208621        0.715703669208622                        0         1140.41478681483         380.138262271609         380.138262271609         380.138262271609          34.021100595938         34.0211005959365         463.366260821996         25.1081187120695          519.02457951669                        0
        0.477385798224778        0.716078697337158        0.716078697337158                        0         1140.60182768402         380.200609228007         380.200609228007         380.200609228007           33.98188392137         33.9818839213703          463.36465119214         25.1973859842644         519.309727981305                        0
        0.477635816977122        0.716453725465686        0.716453725465686                        0         1140.78884051827         380.262946839424         380.262946839424         380.262946839424         33.9427605184606           33.94276051846         463.363047591581         25.2866866331946         519.594923206136                        0
        0.477885835729466        0.716828753594174        0.716828753594175                        0          1140.9758251841         380.325275061368         380.325275061368         380.325275061368         33.9037300695425         33.9037300695415         463.361449991625         25.3760205810705         519.880165184133                        0
         0.47813585448181        0.717203781722693        0.717203781722694                        0         1141.16278154909         380.387593849696         380.387593849696         380.387593849696         33.8647922582588         33.8647922582577         463.359858363742         25.4653877505034         520.165453908293                        0
        0.478385873234154        0.717578809851231         0.71757880985123                        0         1141.34970948176         380.449903160588         380.449903160588         380.449903160588         33.8259467696031          33.825946769604         463.358272679563         25.5547880644704         520.450789371511                        0
        0.478635891986498        0.717953837979737        0.717953837979737                        0         1141.53660885165          380.51220295055          380.51220295055          380.51220295055         33.7871932899035         33.7871932899036          463.35669291088         25.6442214463178         520.736171566626                        0
        0.478885910738842        0.718328866108269        0.718328866108269                        0         1141.72347952931         380.574493176436         380.574493176436         380.574493176436         33.7485315067935          33.748531506793         463.355119029644         25.7336878197922         521.021600486525                        0
        0.479135929491186        0.718703894236759        0.718703894236759                        0         1141.91032138621         380.636773795404         380.636773795404         380.636773795404         33.7099611092262          33.709961109224         463.353551007966         25.8231871089824         521.307076123964                        0
         0.47938594824353        0.719078922365253        0.719078922365253                        0         1142.09713429488         380.699044764958         380.699044764958         380.699044764958         33.6714817874553         33.6714817874543         463.351988818115         25.9127192383762         521.592598471758                        0
        0.479635966995875        0.719453950493789        0.719453950493789                        0         1142.28391812878         380.761306042926         380.761306042926         380.761306042926         33.6330932330492         33.6330932330484         463.350432432514         26.0022841328319         521.878167522683                        0
        0.479885985748219        0.719828978622331        0.719828978622332                        0         1142.47067276232         380.823557587439         380.823557587439         380.823557587439         33.5947951388613         33.5947951388597         463.348881823744         26.0918817175509         522.163783269427                        0
        0.480136004500563        0.720204006750843        0.720204006750842                        0         1142.65739807086         380.885799356953         380.885799356953         380.885799356953         33.5565871990496          33.556587199051          463.34733696454         26.1815119181058         522.449445704644                        0
        0.480386023252907        0.720579034879359        0.720579034879359                        0         1142.84409393074         380.948031310247         380.948031310247         380.948031310247         33.5184691090322         33.5184691090308         463.345797827792         26.2711746604456         522.735154821014                        0
        0.480636042005251         0.72095406300789        0.720954063007891                        0         1143.03076021925         381.010253406416         381.010253406416         381.010253406416         33.4804405655318         33.4804405655307         463.344264386542         26.3608698708755         523.020910611168                        0
        0.480886060757595        0.721329091136386        0.721329091136386                        0         1143.21739681455         381.072465604851         381.072465604851         381.072465604851         33.4425012665274         33.4425012665262         463.342736613982         26.4505974760408         523.306713067657                        0
        0.481136079509939        0.721704119264905        0.721704119264905                        0         1143.40400359583         381.134667865276         381.134667865276         381.134667865276         33.4046509112597           33.40465091126         463.341214483456         26.5403574029736         523.592562183089                        0
        0.481386098262283        0.722079147393389        0.722079147393389                        0          1143.5905804431         381.196860147702         381.196860147702         381.196860147702         33.3668892002376         33.3668892002387         463.339697968459          26.630149579029          523.87845794995                        0
        0.481636117014627        0.722454175521935        0.722454175521935                        0         1143.77712723741         381.259042412471         381.259042412471         381.259042412471         33.3292158352226         33.3292158352232         463.338187042633         26.7199739319572         524.164400360813                        0
        0.481886135766971        0.722829203650447        0.722829203650447                        0          1143.9636438606         381.321214620199         381.321214620199         381.321214620199         33.2916305192223         33.2916305192226         463.336681679769         26.8098303898015         524.450389408078                        0
        0.482136154519315        0.723204231778972        0.723204231778971                        0         1144.15013019547         381.383376731825         381.383376731825         381.383376731825         33.2541329564898         33.2541329564908         463.335181853804         26.8997188809973         524.736425084221                        0
        0.482386173271659        0.723579259907479        0.723579259907478                        0         1144.33658612573         381.445528708577         381.445528708577         381.445528708577         33.2167228525134         33.2167228525157         463.333687538823         26.9896393343034         525.022507381634                        0
        0.482636192024003        0.723954288035975        0.723954288035976                        0         1144.52301153596         381.507670511987         381.507670511987         381.507670511987         33.1793999140119         33.1793999140103         463.332198709054         27.0795916788343         525.308636292705                        0
        0.482886210776347        0.724329316164501        0.724329316164501                        0         1144.70940631166         381.569802103886         381.569802103886         381.569802103886         33.1421638489083         33.1421638489083          463.33071533887         27.1695758440432          525.59481180982                        0
        0.483136229528691        0.724704344292996        0.724704344292996                        0         1144.89577033916         381.631923446387         381.631923446387         381.631923446387         33.1050143663935         33.1050143663947         463.329237402787         27.2595917597165         525.881033925259                        0
        0.483386248281035        0.725079372421558        0.725079372421558                        0         1145.08210350574         381.694034501914         381.694034501914         381.694034501914         33.0679511768144         33.0679511768153         463.327764875463         27.3496393560038         526.167302631395                        0
        0.483636267033379        0.725454400550046        0.725454400550047                        0         1145.26840569944         381.756135233147         381.756135233147         381.756135233147         33.0309739917697         33.0309739917686         463.326297731699         27.4397185633381         526.453617920393                        0
        0.483886285785723         0.72582942867858         0.72582942867858                        0         1145.45467680928         381.818225603095         381.818225603095         381.818225603095         32.9940825240317         32.9940825240313         463.324835946434         27.5298293125462         526.739979784581                        0
        0.484136304538067         0.72620445680708         0.72620445680708                        0         1145.64091672506         381.880305575019         381.880305575019         381.880305575019         32.9572764875819         32.9572764875816         463.323379494748         27.6199715347376          527.02638821612                        0
        0.484386323290411        0.726579484935575        0.726579484935574                        0         1145.82712533745         381.942375112485         381.942375112485         381.942375112485          32.920555597597         32.9205555975972         463.321928351862         27.7101451613876         527.312843207211                        0
        0.484636342042755        0.726954513064152        0.726954513064152                        0         1146.01330253804         382.004434179348         382.004434179348         382.004434179348          32.883919570421         32.8839195704211          463.32048249313         27.8003501242993          527.59934475009                        0
        0.484886360795099        0.727329541192647        0.727329541192647                        0         1146.19944821911         382.066482739702         382.066482739702         382.066482739702         32.8473681236026         32.8473681236023         463.319041894047         27.8905863555556         527.885892836756                        0
        0.485136379547443        0.727704569321146        0.727704569321146                        0         1146.38556227388         382.128520757961         382.128520757961         382.128520757961          32.810900975834         32.8109009758355         463.317606530242         27.9808537876099         528.172487459387                        0
        0.485386398299788        0.728079597449672        0.728079597449672                        0         1146.57164459642         382.190548198806         382.190548198806         382.190548198806         32.7745178470022         32.7745178470019         463.316176377481         28.0711523532362         528.459128610076                        0
        0.485636417052132        0.728454625578203        0.728454625578203                        0         1146.75769508155         382.252565027184         382.252565027184         382.252565027184         32.7382184581348         32.7382184581352         463.314751411662         28.1614819855072         528.745816280862                        0
        0.485886435804476        0.728829653706697        0.728829653706697                        0         1146.94371362493         382.314571208311         382.314571208311         382.314571208311         32.7020025314391         32.7020025314393         463.313331608819         28.2518426178163         529.032550463739                        0
         0.48613645455682        0.729204681835235        0.729204681835235                        0         1147.12970012309         382.376566707696         382.376566707696         382.376566707696         32.6658697902565         32.6658697902569         463.311916945117         28.3422341838994          529.31933115077                        0
        0.486386473309164        0.729579709963708        0.729579709963707                        0         1147.31565447325         382.438551491082         382.438551491082         382.438551491082         32.6298199590812         32.6298199590824         463.310507396854         28.4326566177613         529.606158333848                        0
        0.486636492061508        0.729954738092224        0.729954738092224                        0         1147.50157657356         382.500525524521         382.500525524521         382.500525524521         32.5938527635546         32.5938527635552         463.309102940458         28.5231098537788         529.893032005002                        0
        0.486886510813852        0.730329766220778        0.730329766220778                        0         1147.68746632292         382.562488774307         382.562488774307         382.562488774307         32.5579679304365         32.5579679304374         463.307703552488         28.6135938266016         530.179952156155                        0
        0.487136529566196        0.730704794349277        0.730704794349277                        0         1147.87332362095         382.624441206984         382.624441206984         382.624441206984          32.522165187642         32.5221651876434         463.306309209632         28.7041084711774         530.466918779135                        0
         0.48738654831854        0.731079822477813        0.731079822477814                        0         1148.05914836817         382.686382789389         382.686382789389         382.686382789389         32.4864442641893         32.4864442641876         463.304919888707         28.7946537228007         530.753931865887                        0
        0.487636567070884        0.731454850606311        0.731454850606311                        0         1148.24494046578         382.748313488592         382.748313488592         382.748313488592         32.4508048902225         32.4508048902227         463.303535566656         28.8852295170315           531.0409914082                        0
        0.487886585823228        0.731829878734798        0.731829878734798                        0         1148.43069981581         382.810233271938         382.810233271938         382.810233271938         32.4152467970112         32.4152467970106         463.302156220553         28.9758357897602         531.328097397924                        0
        0.488136604575572        0.732204906863367        0.732204906863367                        0         1148.61642632111         382.872142107038         382.872142107038         382.872142107038         32.3797697169157         32.3797697169156         463.300781827593         29.0664724771999         531.615249826923                        0
        0.488386623327916        0.732579934991863        0.732579934991863                        0         1148.80211988516          382.93403996172          382.93403996172          382.93403996172          32.344373383419         32.3443733834186           463.2994123651         29.1571395157937         531.902448686863                        0
         0.48863664208026        0.732954963120379        0.732954963120379                        0         1148.98778041231         382.995926804104         382.995926804104         382.995926804104         32.3090575310887         32.3090575310877         463.298047810521         29.2478368423514         532.189693969562                        0
        0.488886660832604          0.7333299912489          0.7333299912489                        0         1149.17340780763         383.057802602542         383.057802602542         383.057802602542         32.2738218955874         32.2738218955867         463.296688141427         29.3385643939504          532.47698566674                        0
        0.489136679584948        0.733705019377414        0.733705019377414                        0         1149.35900197693         383.119667325642         383.119667325642         383.119667325642         32.2386662136848         32.2386662136858         463.295333335513         29.4293221079677          532.76432377009                        0
        0.489386698337292        0.734080047505921        0.734080047505921                        0         1149.54456282677         383.181520942256         383.181520942256         383.181520942256         32.2035902232047         32.2035902232048         463.293983370595          29.520109922071         533.051708271294                        0
        0.489636717089636        0.734455075634457        0.734455075634457                        0         1149.73009026448         383.243363421492         383.243363421492         383.243363421492         32.1685936630733         32.1685936630733         463.292638224612         29.6109277742343         533.339139162037                        0
         0.48988673584198        0.734830103762965        0.734830103762964                        0         1149.91558419806         383.305194732687         383.305194732687         383.305194732687         32.1336762732768         32.1336762732769         463.291297875621         29.7017756026945         533.626616433911                        0
        0.490136754594324        0.735205131891461        0.735205131891461                        0         1150.10104453629         383.367014845431         383.367014845431         383.367014845431         32.0988377948748         32.0988377948745         463.289962301801         29.7926533459998         533.914140078541                        0
        0.490386773346668        0.735580160019988        0.735580160019987                        0         1150.28647118869         383.428823729563         383.428823729563         383.428823729563          32.064077969991         32.0640779699917          463.28863148145         29.8835609429886         534.201710087546                        0
        0.490636792099012        0.735955188148495        0.735955188148495                        0         1150.47186406543         383.490621355144         383.490621355144         383.490621355144         32.0293965418013         32.0293965418014         463.287305392985         29.9744983327591         534.489326452457                        0
        0.490886810851356        0.736330216277033        0.736330216277034                        0         1150.65722307748         383.552407692493         383.552407692493         383.552407692493         31.9947932545445         31.9947932545429         463.285984014938          30.065465454725         534.776989164856                        0
        0.491136829603701        0.736705244405542        0.736705244405542                        0         1150.84254813643         383.614182712145         383.614182712145         383.614182712145         31.9602678534994         31.9602678535006         463.284667325962         30.1564622485489         535.064698216217                        0
        0.491386848356045         0.73708027253404         0.73708027253404                        0         1151.02783915465         383.675946384883         383.675946384883         383.675946384883         31.9258200849925         31.9258200849921         463.283355304823         30.2474886541935         535.352453598058                        0
        0.491636867108389        0.737455300662565        0.737455300662565                        0         1151.21309604519         383.737698681729         383.737698681729         383.737698681729         31.8914496963898         31.8914496963898         463.282047930404         30.3385446119077         535.640255301884                        0
        0.491886885860733        0.737830328791066        0.737830328791066                        0         1151.39831872176         383.799439573921         383.799439573921         383.799439573921         31.8571564360862         31.8571564360872         463.280745181703         30.4296300621932         535.928103319112                        0
        0.492136904613077        0.738205356919594        0.738205356919594                        0         1151.58350709883         383.861169032943         383.861169032943         383.861169032943         31.8229400535052         31.8229400535055          463.27944703783         30.5207449458535         536.215997641218                        0
        0.492386923365421        0.738580385048121        0.738580385048121                        0         1151.76866109149         383.922887030496         383.922887030496         383.922887030496         31.7888002990995         31.7888002990985         463.278153478012         30.6118892039466         536.503938259594                        0
        0.492636942117765        0.738955413176621        0.738955413176621                        0         1151.95378061553         383.984593538512         383.984593538512         383.984593538512         31.7547369243473         31.7547369243473         463.276864481585         30.7030627778033         536.791925165612                        0
        0.492886960870109        0.739330441305155        0.739330441305154                        0         1152.13886558747         384.046288529157         384.046288529157         384.046288529157         31.7207496817213         31.7207496817227            463.275580028         30.7942656090462         537.079958350691                        0
        0.493136979622453        0.739705469433689        0.739705469433689                        0         1152.32391592443          384.10797197481          384.10797197481          384.10797197481         31.6868383247202         31.6868383247204         463.274300096816         30.8854976395425         537.368037806155                        0
        0.493386998374797        0.740080497562198        0.740080497562198                        0         1152.50893154422         384.169643848073         384.169643848073         384.169643848073         31.6530026078406         31.6530026078414         463.273024667706         30.9767588114323         537.656163523317                        0
        0.493637017127141        0.740455525690702        0.740455525690703                        0         1152.69391236534         384.231304121778         384.231304121778         384.231304121778         31.6192422865915         31.6192422865895         463.271753720451         31.0680490671308         537.944335493501                        0
        0.493887035879485        0.740830553819216        0.740830553819216                        0         1152.87885830692         384.292952768974         384.292952768974         384.292952768974         31.5855571174512         31.5855571174515         463.270487234942         31.1593683493147         538.232553708007                        0
        0.494137054631829        0.741205581947725        0.741205581947725                        0         1153.06376928878         384.354589762926         384.354589762926         384.354589762926         31.5519468579212         31.5519468579207         463.269225191177         31.2507166009221         538.520818158095                        0
        0.494387073384173        0.741580610076251        0.741580610076251                        0         1153.24864523136          384.41621507712          384.41621507712          384.41621507712         31.5184112664622         31.5184112664622         463.267967569263         31.3420937651553         538.809128835032                        0
        0.494637092136517        0.741955638204772        0.741955638204773                        0         1153.43348605575          384.47782868525          384.47782868525          384.47782868525         31.4849501025336         31.4849501025322         463.266714349415         31.4334997854735         539.097485730027                        0
        0.494887110888861        0.742330666333279         0.74233066633328                        0         1153.61829168369         384.539430561229         384.539430561229         384.539430561229         31.4515631265658         31.4515631265647         463.265465511953         31.5249346055882         539.385888834286                        0
        0.495137129641205        0.742705694461818        0.742705694461818                        0         1153.80306203757          384.60102067919          384.60102067919          384.60102067919         31.4182500999553         31.4182500999562         463.264221037304         31.6163981694898         539.674338139034                        0
        0.495387148393549        0.743080722590301        0.743080722590301                        0         1153.98779704036         384.662599013453         384.662599013453         384.662599013453         31.3850107850852         31.3850107850848         463.262980905999         31.7078904213847         539.962833635375                        0
        0.495637167145893        0.743455750718816        0.743455750718816                        0         1154.17249661575         384.724165538582         384.724165538582         384.724165538582         31.3518449452811         31.3518449452811         463.261745098675         31.7994113057861         540.251375314528                        0
        0.495887185898237        0.743830778847325        0.743830778847325                        0         1154.35716068797         384.785720229324         384.785720229324         384.785720229324         31.3187523448405         31.3187523448407         463.260513596072          31.890960767417         540.539963167597                        0
        0.496137204650581        0.744205806975871        0.744205806975871                        0         1154.54178918195         384.847263060649         384.847263060649         384.847263060649         31.2857327490093         31.2857327490098         463.259286379034         31.9825387512811          540.82859718573                        0
        0.496387223402925        0.744580835104386        0.744580835104385                        0         1154.72638202314         384.908794007714         384.908794007714         384.908794007714         31.2527859239918         31.2527859239931         463.258063428507         32.0741452026042         541.117277359968                        0
        0.496637242155269        0.744955863232888        0.744955863232888                        0         1154.91093913768         384.970313045893         384.970313045893         384.970313045893         31.2199116369208         31.2199116369196         463.256844725538         32.1657800668724         541.406003681404                        0
        0.496887260907613         0.74533089136141         0.74533089136141                        0          1155.0954604523         385.031820150767         385.031820150767         385.031820150767         31.1871096558862         31.1871096558862         463.255630251278         32.2574432898318         541.694776141122                        0
        0.497137279659958        0.745705919489929        0.745705919489928                        0         1155.27994589433         385.093315298109         385.093315298109         385.093315298109         31.1543797499095         31.1543797499109         463.254419986977         32.3491348174595         541.983594730142                        0
        0.497387298412302        0.746080947618453        0.746080947618454                        0          1155.4643953917         385.154798463898         385.154798463898         385.154798463898         31.1217216889537         31.1217216889517         463.253213913985         32.4408545959841         542.272459439497                        0
        0.497637317164646        0.746455975746944        0.746455975746943                        0         1155.64880887291         385.216269624303         385.216269624303         385.216269624303         31.0891352438867         31.0891352438879         463.252012013752         32.5326025718577         542.561370260156                        0
         0.49788733591699        0.746831003875475        0.746831003875474                        0         1155.83318626713          385.27772875571          385.27772875571          385.27772875571         31.0566201865202         31.0566201865207         463.250814267827         32.6243786918154         542.850327183164                        0
        0.498137354669334        0.747206032003976        0.747206032003976                        0         1156.01752750403         385.339175834678         385.339175834678         385.339175834678         31.0241762895813         31.0241762895809         463.249620657857         32.7161829027863         543.139330199439                        0
        0.498387373421678        0.747581060132495        0.747581060132495                        0         1156.20183251394         385.400610837979         385.400610837979         385.400610837979         30.9918033267058         30.9918033267053         463.248431165588         32.8080151519696         543.428379299965                        0
        0.498637392174022         0.74795608826103         0.74795608826103                        0         1156.38610122772         385.462033742572         385.462033742572         385.462033742572         30.9595010724461         30.9595010724454         463.247245772861         32.8998753867938         543.717474475677                        0
        0.498887410926366        0.748331116389525        0.748331116389525                        0          1156.5703335768         385.523444525599         385.523444525599         385.523444525599         30.9272693022645         30.9272693022634         463.246064461614         32.9917635549061         544.006615717447                        0
         0.49913742967871         0.74870614451805         0.74870614451805                        0         1156.75452949324         385.584843164414         385.584843164414         385.584843164414         30.8951077925161         30.8951077925168         463.244887213883         33.0836796042218         544.295803016229                        0
        0.499387448431054         0.74908117264658        0.749081172646581                        0         1156.93868890963         385.646229636544         385.646229636544         385.646229636544         30.8630163204605         30.8630163204592         463.243714011796         33.1756234828613         544.585036362888                        0
        0.499637467183398        0.749456200775084        0.749456200775084                        0         1157.12281175912         385.707603919706         385.707603919706         385.707603919706         30.8309946642534         30.8309946642545         463.242544837578         33.2675951391842         544.874315748263                        0
        0.499887485935742        0.749831228903601        0.749831228903601                        0         1157.30689797544         385.768965991814         385.768965991814         385.768965991814          30.799042602931         30.7990426029305         463.241379673549         33.3595945217913         545.163641163235                        0
        0.500137504688086        0.750206257032117        0.750206257032117                        0         1157.49094749288         385.830315830961         385.830315830961         385.830315830961          30.767159916425         30.7671599164251          463.24021850212         33.4516215795019         545.453012598627                        0
         0.50038752344043        0.750581285160653        0.750581285160653                        0         1157.67496024629         385.891653415429         385.891653415429         385.891653415429         30.7353463855443         30.7353463855434         463.239061305796         33.5436762613738         545.742430045269                        0
        0.500637542192774        0.750956313289157        0.750956313289157                        0         1157.85893617102         385.952978723673         385.952978723673         385.952978723673         30.7036017919732         30.7036017919735         463.237908067176         33.6357585166707         546.031893493925                        0
        0.500887560945118        0.751331341417682        0.751331341417682                        0         1158.04287520304         386.014291734347         386.014291734347         386.014291734347         30.6719259182729         30.6719259182742         463.236758768949         33.7278682949101         546.321402935417                        0
        0.501137579697462        0.751706369546177        0.751706369546178                        0         1158.22677727881          386.07559242627          386.07559242627          386.07559242627         30.6403185478834          30.640318547882         463.235613393895         33.8200055458062         546.610958360475                        0
        0.501387598449806        0.752081397674705        0.752081397674705                        0         1158.41064233538         386.136880778458         386.136880778458         386.136880778458         30.6087794650861         30.6087794650859         463.234471924887         33.9121702193289         546.900559759899                        0
         0.50163761720215         0.75245642580323         0.75245642580323                        0         1158.59447031028         386.198156770093         386.198156770093         386.198156770093          30.577308455043         30.5773084550417         463.233334344887         34.0043622656415         547.190207124397                        0
        0.501887635954494        0.752831453931719         0.75283145393172                        0         1158.77826114159         386.259420380531         386.259420380531         386.259420380531         30.5459053037687         30.5459053037681         463.232200636946         34.0965816351283         547.479900444668                        0
        0.502137654706838         0.75320648206025        0.753206482060249                        0         1158.96201476798         386.320671589326         386.320671589326         386.320671589326         30.5145697981287         30.5145697981292         463.231070784206         34.1888282784229         547.769639711475                        0
        0.502387673459182         0.75358151018879        0.753581510188789                        0         1159.14573112856         386.381910376187         386.381910376187         386.381910376187          30.483301725838         30.4833017258397         463.229944769894         34.2811021463488         548.059424915485                        0
        0.502637692211527        0.753956538317283        0.753956538317283                        0         1159.32941016299         386.443136720996         386.443136720996         386.443136720996         30.4521008754625         30.4521008754615          463.22882257733         34.3734031899406         548.349256047329                        0
        0.502887710963871        0.754331566445806        0.754331566445806                        0         1159.51305181148         386.504350603827         386.504350603827         386.504350603827         30.4209670364049         30.4209670364042         463.227704189917         34.4657313604813         548.639133097726                        0
        0.503137729716215        0.754706594574326        0.754706594574327                        0         1159.69665601473          386.56555200491          386.56555200491          386.56555200491         30.3898999989056         30.3898999989036         463.226589591149         34.5580866094435         548.929056057298                        0
        0.503387748468559         0.75508162270284         0.75508162270284                        0         1159.88022271395          386.62674090465          386.62674090465          386.62674090465         30.3588995540349          30.358899554035         463.225478764602         34.6504688885158         549.219024916671                        0
        0.503637767220903        0.755456650831359        0.755456650831358                        0         1160.06375185087         386.687917283622         386.687917283622         386.687917283622         30.3279654937007         30.3279654937009         463.224371693942         34.7428781496071         549.509039666471                        0
        0.503887785973247        0.755831678959852        0.755831678959852                        0          1160.2472433677         386.749081122567         386.749081122567         386.749081122567         30.2970976106402         30.2970976106395         463.223268362919         34.8353143448247         549.799100297275                        0
        0.504137804725591        0.756206707088376        0.756206707088376                        0         1160.43069720721         386.810232402404         386.810232402404         386.810232402404         30.2662956983976         30.2662956983982         463.222168755366         34.9277774265094         550.089206799713                        0
        0.504387823477935        0.756581735216894        0.756581735216894                        0         1160.61411331261         386.871371104204         386.871371104204         386.871371104204         30.2355595513471         30.2355595513474         463.221072855204         35.0202673471841         550.379359164332                        0
        0.504637842230279         0.75695676334543        0.756956763345431                        0         1160.79749162764         386.932497209214         386.932497209214         386.932497209214         30.2048889646695         30.2048889646684         463.219980646434         35.1127840595947         550.669557381709                        0
        0.504887860982623        0.757331791473949        0.757331791473949                        0         1160.98083209651         386.993610698835         386.993610698835         386.993610698835         30.1742837343678         30.1742837343678         463.218892113144         35.2053275166843         550.959801442358                        0
        0.505137879734967        0.757706819602415        0.757706819602415                        0         1161.16413466389         387.054711554631         387.054711554631         387.054711554631         30.1437436572535         30.1437436572532         463.217807239503         35.2978976715944         551.250091336785                        0
        0.505387898487311        0.758081847730967        0.758081847730967                        0         1161.34739927507         387.115799758357         387.115799758357         387.115799758357         30.1132685309202         30.1132685309207         463.216726009762         35.3904944777177         551.540427055614                        0
        0.505637917239655        0.758456875859485        0.758456875859485                        0         1161.53062587566         387.176875291885         387.176875291885         387.176875291885         30.0828581537822         30.0828581537822         463.215648408255         35.4831178885859         551.830808589254                        0
        0.505887935991999        0.758831903987986        0.758831903987985                        0         1161.71381441181         387.237938137271         387.237938137271         387.237938137271         30.0525123250418         30.0525123250425         463.214574419397          35.575767857961         552.121235928213                        0
        0.506137954744343         0.75920693211652         0.75920693211652                        0          1161.8969648302         387.298988276734         387.298988276734         387.298988276734         30.0222308446898         30.0222308446891         463.213504027683           35.66844433982         552.411709063002                        0
        0.506387973496687        0.759581960245009        0.759581960245008                        0         1162.08007707789          387.36002569263          387.36002569263          387.36002569263         29.9920135135154         29.9920135135163          463.21243721769         35.7611472883061         552.702227984024                        0
        0.506637992249031        0.759956988373548        0.759956988373548                        0         1162.26315110251         387.421050367502         387.421050367502         387.421050367502         29.9618601330854         29.9618601330845         463.211373974074         35.8538766578044         552.992792681803                        0
        0.506888011001375        0.760332016502055        0.760332016502056                        0         1162.44618685205         387.482062284017         387.482062284017         387.482062284017         29.9317705057495         29.9317705057481          463.21031428157         35.9466324028508         553.283403146713                        0
        0.507138029753719        0.760707044630567        0.760707044630567                        0         1162.62918427505         387.543061425017         387.543061425017         387.543061425017         29.9017444346403         29.9017444346406         463.209258124993         36.0394144782081         553.574059369206                        0
        0.507388048506063        0.761082072759093        0.761082072759093                        0         1162.81214332048         387.604047773495         387.604047773495         387.604047773495         29.8717817236567         29.8717817236566         463.208205489236         36.1322228388304         553.864761339701                        0
        0.507638067258407        0.761457100887607        0.761457100887607                        0         1162.99506393776         387.665021312587         387.665021312587         387.665021312587         29.8418821774757         29.8418821774754          463.20715635927         36.2250574398552         554.155509048575                        0
        0.507888086010751         0.76183212901612         0.76183212901612                        0         1163.17794607677         387.725982025591         387.725982025591         387.725982025591         29.8120456015335          29.812045601534         463.206110720145         36.3179182366176         554.446302486227                        0
        0.508138104763095        0.762207157144649        0.762207157144648                        0         1163.36078968786         387.786929895954         387.786929895954         387.786929895954         29.7822718020279         29.7822718020298         463.205068556985         36.4108051846542         554.737141643038                        0
        0.508388123515439        0.762582185273148        0.762582185273148                        0         1163.54359472179         387.847864907263         387.847864907263         387.847864907263         29.7525605859401         29.7525605859398         463.204029854993         36.5037182396752         555.028026509335                        0
        0.508638142267783        0.762957213401653        0.762957213401653                        0          1163.7263611298         387.908787043267         387.908787043267         387.908787043267         29.7229117609809          29.722911760981         463.202994599448         36.5966573575947         555.318957075497                        0
        0.508888161020127        0.763332241530175        0.763332241530175                        0         1163.90908886358         387.969696287858         387.969696287858         387.969696287858         29.6933251356176         29.6933251356186         463.201962775705         36.6896224945163         555.609933331868                        0
        0.509138179772472        0.763707269658703        0.763707269658703                        0         1164.09177787522         388.030592625074         388.030592625074         388.030592625074          29.663800519083         29.6638005190833         463.200934369192         36.7826136067245         555.900955268764                        0
