         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                    0.075        0.365957442032517        0.365957442032515         0.54862862542672      0.00550275137568784      0.00550275137568784      0.00550275137568784     7.16465064150296e-06      5.1820239078737e-05     0.000785949832322195     3.08198945828935e-06     3.08198945828939e-06     8.60197432170383e-07
                    0.075        0.365957014769529        0.365957014769514        0.548628410856963      0.00575287643821911      0.00575287643821911      0.00575287643821911     7.16644757121909e-06     5.18332706148303e-05     0.000786099580782859      3.2223571330063e-06     3.22235713300671e-06     8.99373126672177e-07
                    0.075        0.365956568475854        0.365956568475841        0.548628186730304      0.00600300150075037      0.00600300150075037      0.00600300150075037     7.16832452984928e-06     5.18468825463983e-05     0.000786255994365187     3.36276179114993e-06      3.3627617911503e-06     9.38558933754078e-07
                    0.075        0.365956103146042         0.36595610314604        0.548627953044044      0.00625312656328164      0.00625312656328164      0.00625312656328164     7.17028153811999e-06     5.18610750330842e-05     0.000786419074327366     3.50320504449272e-06     3.50320504449279e-06     9.77755294054064e-07
                    0.075        0.365955618774475        0.365955618774485        0.548627709795377      0.00650325162581291      0.00650325162581291      0.00650325162581291     7.17231861813855e-06     5.18758482408108e-05     0.000786588821980562     3.64368850529075e-06     3.64368850529043e-06     1.01696264833285e-06
                    0.075         0.36595511535537        0.365955115355353        0.548627456981425      0.00675337668834417      0.00675337668834417      0.00675337668834417     7.17443579386495e-06      5.1891202341163e-05     0.000786765238687676     3.78421378630287e-06     3.78421378630343e-06     1.05618143747872e-06
                    0.075        0.365954592882632        0.365954592882613        0.548627194599177      0.00700350175087544      0.00700350175087544      0.00700350175087544     7.17663308976574e-06     5.19071375131366e-05     0.000786948325867702     3.92478250081598e-06     3.92478250081665e-06     1.09541210251297e-06
                    0.075        0.365954051349876        0.365954051349862        0.548626922645465       0.0072536268134067       0.0072536268134067       0.0072536268134067     7.17891052984254e-06     5.19236539439014e-05     0.000787138084993407     4.06539626266497e-06     4.06539626266546e-06     1.13465508459524e-06
                    0.075        0.365953490750651        0.365953490750651        0.548626641117082      0.00750375187593797      0.00750375187593797      0.00750375187593797     7.18126814127501e-06     5.19407518248874e-05     0.000787334517588067     4.20605668624505e-06     4.20605668624506e-06     1.17391082502794e-06
                    0.075        0.365952911078163        0.365952911078153        0.548626350010647      0.00775387693846923      0.00775387693846923      0.00775387693846923     7.18370595051421e-06     5.19584313562679e-05     0.000787537625231898      4.3467653865417e-06     4.34676538654208e-06     1.21317976526209e-06
                    0.075        0.365952312325388        0.365952312325395        0.548626049322664       0.0080040020010005       0.0080040020010005       0.0080040020010005     7.18622398519775e-06     5.19766927445722e-05     0.000787747409557319     4.48752397914717e-06      4.4875239791469e-06     1.25246234690229e-06
                    0.075        0.365951694485131        0.365951694485121        0.548625739049592      0.00825412706353176      0.00825412706353176      0.00825412706353176      7.1888222746494e-06      5.1995536202297e-05     0.000787963872249748     4.62833408027843e-06     4.62833408027884e-06     1.29175901171125e-06
