         temperature[GeV]            effMassU[GeV]            effMassD[GeV]            effMassS[GeV]            chemPotU[GeV]            chemPotD[GeV]            chemPotS[GeV]          pressure[GeV^4]     energyDensity[GeV^4]    entropyDensity[GeV^3]     quarkDensityU[GeV^3]     quarkDensityD[GeV^3]     quarkDensityS[GeV^3]
                     0.12        0.366101593486062        0.366101593486713        0.541370249639155       0.0265132566283142       0.0265132566283142       0.0265132566283142     0.000210747581182391      0.00119899200274405       0.0116594555736413      0.00015380127931893     0.000153801279318584       9.238282364916e-05
                     0.12        0.366080862406641        0.366080862406197        0.541354764242391       0.0267633816908454       0.0267633816908454       0.0267633816908454     0.000210848110204269      0.00119958292715941       0.0116635236206126     0.000155285685738086     0.000155285685738325     9.32715738459469e-05
                     0.12        0.366059928023655        0.366059928023362        0.541339127250861       0.0270135067533767       0.0270135067533767       0.0270135067533767     0.000210949604377973      0.00120017955233547        0.011667630596845     0.000156771044538981      0.00015677104453914     9.41608127053011e-05
                     0.12        0.366038790089937        0.366038790089573        0.541323338489587        0.027263631815908        0.027263631815908        0.027263631815908     0.000211052064329253      0.00120078188258016       0.0116717765231463     0.000158257365100452     0.000158257365100652     9.50505449713218e-05
                     0.12        0.366017448355324        0.366017448355443        0.541307397777991       0.0275137568784392       0.0275137568784392       0.0275137568784392     0.000211155490658567      0.00120138992227673       0.0116759614205378     0.000159744656815339     0.000159744656815273     9.59407753939813e-05
                     0.12        0.365995902569756        0.365995902569154        0.541291304938173       0.0277638819409705       0.0277638819409705       0.0277638819409705      0.00021125988401402      0.00120200367580299       0.0116801853101895     0.000161232929088905      0.00016123292908924     9.68315087274479e-05
                     0.12         0.36597415246811        0.365974152467523        0.541275059779295       0.0280140070035017       0.0280140070035017       0.0280140070035017      0.00021136524493176      0.00120262314773382       0.0116844482137727     0.000162722191347455     0.000162722191347785     9.77227497334594e-05
                     0.12         0.36595219780208         0.36595219780211        0.541258662126209        0.028264132066033        0.028264132066033        0.028264132066033     0.000211471574145639      0.00120324834243768       0.0116887501526872     0.000164212453020691     0.000164212453020674     9.86145031752601e-05
                     0.12        0.365930038300469        0.365930038300335        0.541242111782543       0.0285142571285643       0.0285142571285643       0.0285142571285643     0.000211578872181765      0.00120387926460577       0.0116930911490795     0.000165703723564113      0.00016570372356419     9.95067738255799e-05
                     0.12        0.365907673708001        0.365907673707803        0.541225408566639       0.0287643821910955       0.0287643821910955       0.0287643821910955     0.000211687139759244      0.00120451591872606       0.0116974712248113      0.00016719601243725     0.000167196012437364     0.000100399566458925
